report_month,plant_name,item_name,month_actual
December 2016-17,ISP,Total Sinter,268.584
January 2016-17,ISP,Total Sinter,261.478
February 2016-17,ISP,Total Sinter,235.005
March 2016-17,ISP,Total Sinter,247.44
April 2015-16,ISP,Total Sinter,177.278
May 2015-16,ISP,Total Sinter,176.845
June 2015-16,ISP,Total Sinter,181.585
July 2015-16,ISP,Total Sinter,149.26
August 2015-16,ISP,Total Sinter,157.23
September 2015-16,ISP,Total Sinter,166.611
October 2015-16,ISP,Total Sinter,185.3
November 2015-16,ISP,Total Sinter,189.5
December 2015-16,ISP,Total Sinter,174.2
January 2015-16,ISP,Total Sinter,210.501
February 2015-16,ISP,Total Sinter,195.5
March 2015-16,ISP,Total Sinter,226.01
April 2014-15,ISP,Total Sinter,2.858
May 2014-15,ISP,Total Sinter,0.0
June 2014-15,ISP,Total Sinter,0.0
July 2014-15,ISP,Total Sinter,0.0
August 2014-15,ISP,Total Sinter,0.0
September 2014-15,ISP,Total Sinter,15.343
October 2014-15,ISP,Total Sinter,0.0
November 2014-15,ISP,Total Sinter,29.865
December 2014-15,ISP,Total Sinter,157.335
January 2014-15,ISP,Total Sinter,176.96172
February 2014-15,ISP,Total Sinter,138.62082
March 2014-15,ISP,Total Sinter,137.44457999999997
April 2013-14,ISP,Total Sinter,8.165
May 2013-14,ISP,Total Sinter,7.783
June 2013-14,ISP,Total Sinter,12.398
July 2013-14,ISP,Total Sinter,20.228
August 2013-14,ISP,Total Sinter,23.802
September 2013-14,ISP,Total Sinter,17.997
October 2013-14,ISP,Total Sinter,0.0
November 2013-14,ISP,Total Sinter,14.778
December 2013-14,ISP,Total Sinter,6.104
January 2013-14,ISP,Total Sinter,0.0
February 2013-14,ISP,Total Sinter,2.232
March 2013-14,ISP,Total Sinter,0.0
April 2012-13,ISP,Total Sinter,0.0
May 2012-13,ISP,Total Sinter,0.0
June 2012-13,ISP,Total Sinter,0.0
July 2012-13,ISP,Total Sinter,0.0
August 2012-13,ISP,Total Sinter,0.0
September 2012-13,ISP,Total Sinter,0.0
October 2012-13,ISP,Total Sinter,0.0
November 2012-13,ISP,Total Sinter,0.0
December 2012-13,ISP,Total Sinter,0.0
January 2012-13,ISP,Total Sinter,0.0
February 2012-13,ISP,Total Sinter,0.6
March 2012-13,ISP,Total Sinter,0.96
April 2011-12,ISP,Total Sinter,0.0
May 2011-12,ISP,Total Sinter,0.0
June 2011-12,ISP,Total Sinter,0.0
July 2011-12,ISP,Total Sinter,0.0
August 2011-12,ISP,Total Sinter,0.0
September 2011-12,ISP,Total Sinter,0.0
October 2011-12,ISP,Total Sinter,0.0
November 2011-12,ISP,Total Sinter,0.0
December 2011-12,ISP,Total Sinter,0.0
April 2025-26,BSP,Hot Metal,468.669
May 2025-26,BSP,Hot Metal,538.47
June 2025-26,BSP,Hot Metal,523.022
July 2025-26,BSP,Hot Metal,489.408
August 2025-26,BSP,Hot Metal,455.594
September 2025-26,BSP,Hot Metal,466.647
October 2025-26,BSP,Hot Metal,530.671
November 2025-26,BSP,Hot Metal,512.081
December 2025-26,BSP,Hot Metal,489.786
January 2025-26,BSP,Hot Metal,515.353
February 2025-26,BSP,Hot Metal,492.095
March 2025-26,BSP,Hot Metal,559.77
April 2024-25,BSP,Hot Metal,468.136
May 2024-25,BSP,Hot Metal,508.038
June 2024-25,BSP,Hot Metal,483.834
July 2024-25,BSP,Hot Metal,471.197
August 2024-25,BSP,Hot Metal,469.434
September 2024-25,BSP,Hot Metal,432.785
October 2024-25,BSP,Hot Metal,490.249
November 2024-25,BSP,Hot Metal,486.342
December 2024-25,BSP,Hot Metal,555.571
January 2024-25,BSP,Hot Metal,506.712
February 2024-25,BSP,Hot Metal,469.199
March 2024-25,BSP,Hot Metal,538.304
April 2023-24,BSP,Hot Metal,473.055
May 2023-24,BSP,Hot Metal,510.149
June 2023-24,BSP,Hot Metal,521.706
July 2023-24,BSP,Hot Metal,509.691
August 2023-24,BSP,Hot Metal,482.122
September 2023-24,BSP,Hot Metal,486.233
October 2023-24,BSP,Hot Metal,500.242
November 2023-24,BSP,Hot Metal,410.059
December 2023-24,BSP,Hot Metal,485.553
January 2023-24,BSP,Hot Metal,540.239
February 2023-24,BSP,Hot Metal,521.383
March 2023-24,BSP,Hot Metal,544.858
April 2022-23,BSP,Hot Metal,414.297
May 2022-23,BSP,Hot Metal,441.3
June 2022-23,BSP,Hot Metal,440.787
July 2022-23,BSP,Hot Metal,372.347
August 2022-23,BSP,Hot Metal,388.283
September 2022-23,BSP,Hot Metal,390.812
October 2022-23,BSP,Hot Metal,431.934
November 2022-23,BSP,Hot Metal,505.761
December 2022-23,BSP,Hot Metal,478.88800000000003
January 2022-23,BSP,Hot Metal,554.334
February 2022-23,BSP,Hot Metal,457.442
March 2022-23,BSP,Hot Metal,545.752
April 2021-22,BSP,Hot Metal,389.018
May 2021-22,BSP,Hot Metal,341.049
June 2021-22,BSP,Hot Metal,393.024
July 2021-22,BSP,Hot Metal,452.529
August 2021-22,BSP,Hot Metal,485.524
September 2021-22,BSP,Hot Metal,462.387
October 2021-22,BSP,Hot Metal,485.515
November 2021-22,BSP,Hot Metal,440.369
December 2021-22,BSP,Hot Metal,488.683
January 2021-22,BSP,Hot Metal,454.446
February 2021-22,BSP,Hot Metal,415.688
March 2021-22,BSP,Hot Metal,477.298
April 2020-21,BSP,Hot Metal,236.283
May 2020-21,BSP,Hot Metal,243.483
June 2020-21,BSP,Hot Metal,248.653
July 2020-21,BSP,Hot Metal,332.142
August 2020-21,BSP,Hot Metal,353.538
September 2020-21,BSP,Hot Metal,395.729
October 2020-21,BSP,Hot Metal,463.057
November 2020-21,BSP,Hot Metal,419.02
December 2020-21,BSP,Hot Metal,460.35
January 2020-21,BSP,Hot Metal,482.5
February 2020-21,BSP,Hot Metal,445.762
March 2020-21,BSP,Hot Metal,519.819
April 2019-20,BSP,Hot Metal,391.292
May 2019-20,BSP,Hot Metal,407.399
June 2019-20,BSP,Hot Metal,390.696
July 2019-20,BSP,Hot Metal,397.43
August 2019-20,BSP,Hot Metal,409.883
September 2019-20,BSP,Hot Metal,351.908
October 2019-20,BSP,Hot Metal,383.293
November 2019-20,BSP,Hot Metal,397.066
December 2019-20,BSP,Hot Metal,420.726
January 2019-20,BSP,Hot Metal,427.306
February 2019-20,BSP,Hot Metal,421.627
March 2019-20,BSP,Hot Metal,419.81
April 2018-19,BSP,Hot Metal,368.268
May 2018-19,BSP,Hot Metal,395.037
June 2018-19,BSP,Hot Metal,341.122
July 2018-19,BSP,Hot Metal,284.564
August 2018-19,BSP,Hot Metal,401.58
September 2018-19,BSP,Hot Metal,390.667
October 2018-19,BSP,Hot Metal,436.11
November 2018-19,BSP,Hot Metal,426.809
December 2018-19,BSP,Hot Metal,443.857
January 2018-19,BSP,Hot Metal,405.814
February 2018-19,BSP,Hot Metal,391.459
March 2018-19,BSP,Hot Metal,466.228
April 2017-18,BSP,Hot Metal,353.323
May 2017-18,BSP,Hot Metal,314.507
June 2017-18,BSP,Hot Metal,316.033
July 2017-18,BSP,Hot Metal,345.745
August 2017-18,BSP,Hot Metal,379.544
September 2017-18,BSP,Hot Metal,381.579
October 2017-18,BSP,Hot Metal,402.179
November 2017-18,BSP,Hot Metal,350.189
December 2017-18,BSP,Hot Metal,320.794
January 2017-18,BSP,Hot Metal,362.957
February 2017-18,BSP,Hot Metal,352.254
March 2017-18,BSP,Hot Metal,400.952
April 2016-17,BSP,Hot Metal,449.103
May 2016-17,BSP,Hot Metal,384.709
June 2016-17,BSP,Hot Metal,448.452
July 2016-17,BSP,Hot Metal,443.617
August 2016-17,BSP,Hot Metal,425.375
September 2016-17,BSP,Hot Metal,410.516
October 2016-17,BSP,Hot Metal,412.324
November 2016-17,BSP,Hot Metal,388.102
December 2016-17,BSP,Hot Metal,408.56
January 2016-17,BSP,Hot Metal,438.067
February 2016-17,BSP,Hot Metal,392.23
March 2016-17,BSP,Hot Metal,440.025
April 2015-16,BSP,Hot Metal,445.016
May 2015-16,BSP,Hot Metal,459.554
June 2015-16,BSP,Hot Metal,424.008
July 2015-16,BSP,Hot Metal,447.561
August 2015-16,BSP,Hot Metal,447.869
September 2015-16,BSP,Hot Metal,416.73
October 2015-16,BSP,Hot Metal,469.679
November 2015-16,BSP,Hot Metal,421.385
December 2015-16,BSP,Hot Metal,412.571
January 2015-16,BSP,Hot Metal,453.309
February 2015-16,BSP,Hot Metal,437.27
March 2015-16,BSP,Hot Metal,482.175
April 2014-15,BSP,Hot Metal,415.019
May 2014-15,BSP,Hot Metal,416.493
June 2014-15,BSP,Hot Metal,260.028
July 2014-15,BSP,Hot Metal,390.068
August 2014-15,BSP,Hot Metal,458.187
September 2014-15,BSP,Hot Metal,457.02
October 2014-15,BSP,Hot Metal,447.028
November 2014-15,BSP,Hot Metal,406.64
December 2014-15,BSP,Hot Metal,466.054
January 2014-15,BSP,Hot Metal,481.407
February 2014-15,BSP,Hot Metal,412.045
March 2014-15,BSP,Hot Metal,462.269
April 2013-14,BSP,Hot Metal,451.223
May 2013-14,BSP,Hot Metal,463.518
June 2013-14,BSP,Hot Metal,447.09
July 2013-14,BSP,Hot Metal,466.413
August 2013-14,BSP,Hot Metal,451.007
September 2013-14,BSP,Hot Metal,450.255
October 2013-14,BSP,Hot Metal,447.002
November 2013-14,BSP,Hot Metal,448.599
December 2013-14,BSP,Hot Metal,455.185
January 2013-14,BSP,Hot Metal,437.624
February 2013-14,BSP,Hot Metal,405.997
March 2013-14,BSP,Hot Metal,453.164
April 2012-13,BSP,Hot Metal,438.173
May 2012-13,BSP,Hot Metal,463.123
June 2012-13,BSP,Hot Metal,442.953
July 2012-13,BSP,Hot Metal,456.887
August 2012-13,BSP,Hot Metal,460.199
September 2012-13,BSP,Hot Metal,427.619
October 2012-13,BSP,Hot Metal,441.79
November 2012-13,BSP,Hot Metal,435.722
December 2012-13,BSP,Hot Metal,415.44
January 2012-13,BSP,Hot Metal,420.365
February 2012-13,BSP,Hot Metal,360.052
March 2012-13,BSP,Hot Metal,443.925
April 2011-12,BSP,Hot Metal,453.639
May 2011-12,BSP,Hot Metal,433.417
June 2011-12,BSP,Hot Metal,397.632
July 2011-12,BSP,Hot Metal,424.443
August 2011-12,BSP,Hot Metal,420.485
September 2011-12,BSP,Hot Metal,414.598
October 2011-12,BSP,Hot Metal,430.44
November 2011-12,BSP,Hot Metal,409.246
December 2011-12,BSP,Hot Metal,442.589
January 2011-12,BSP,Hot Metal,419.277
February 2011-12,BSP,Hot Metal,412.78
March 2011-12,BSP,Hot Metal,467.174
April 2010-11,BSP,Hot Metal,471.265
May 2010-11,BSP,Hot Metal,468.05
June 2010-11,BSP,Hot Metal,455.887
July 2010-11,BSP,Hot Metal,468.232
August 2010-11,BSP,Hot Metal,500.042
September 2010-11,BSP,Hot Metal,454.772
October 2010-11,BSP,Hot Metal,494.03
November 2010-11,BSP,Hot Metal,486.671
December 2010-11,BSP,Hot Metal,477.19
January 2010-11,BSP,Hot Metal,500.13
February 2010-11,BSP,Hot Metal,427.502
March 2010-11,BSP,Hot Metal,504.081
April 2009-10,BSP,Hot Metal,432.081
May 2009-10,BSP,Hot Metal,431.685
June 2009-10,BSP,Hot Metal,416.069
July 2009-10,BSP,Hot Metal,465.03
August 2009-10,BSP,Hot Metal,478.08
September 2009-10,BSP,Hot Metal,453.582
October 2009-10,BSP,Hot Metal,488.154
November 2009-10,BSP,Hot Metal,463.865
December 2009-10,BSP,Hot Metal,491.793
January 2009-10,BSP,Hot Metal,500.084
February 2009-10,BSP,Hot Metal,246.386
March 2009-10,BSP,Hot Metal,503.193
April 2008-09,BSP,Hot Metal,412.371
May 2008-09,BSP,Hot Metal,416.635
June 2008-09,BSP,Hot Metal,409.208
July 2008-09,BSP,Hot Metal,464.05
August 2008-09,BSP,Hot Metal,488.725
September 2008-09,BSP,Hot Metal,473.907
October 2008-09,BSP,Hot Metal,478.798
November 2008-09,BSP,Hot Metal,444.26
December 2008-09,BSP,Hot Metal,449.202
January 2008-09,BSP,Hot Metal,466.452
February 2008-09,BSP,Hot Metal,415.683
March 2008-09,BSP,Hot Metal,467.889
April 2007-08,BSP,Hot Metal,438.808
May 2007-08,BSP,Hot Metal,443.298
June 2007-08,BSP,Hot Metal,385.966
July 2007-08,BSP,Hot Metal,366.584
August 2007-08,BSP,Hot Metal,407.765
September 2007-08,BSP,Hot Metal,410.367
